,GeoID,N_HFood,N_TreeD,N_LandUseMix
60,36005009800,0.0,5.797947835102448,0.2943842977531314
61,36005011000,0.2201113756279069,2.1573887193800867,0.0
62,36005011502,0.0,5.787944160841462,0.4323291798874102
63,36005011700,0.0,1.9234060516282192,0.3848897375603426
64,36005011800,0.0687819641497461,1.8205496823028349,0.3397099295115167
65,36005011900,0.0,9.536948727182802,0.3353246382669114
66,36005012101,0.0,6.855314166903408,0.3313477335485125
67,36005012102,0.0,8.149764725214732,0.387113000202025
68,36005012300,0.0,5.055940887359523,0.4088378963929107
69,36005012500,0.0,7.645852329990039,0.3887081509129745
70,36005012701,0.0,8.282689139052822,0.41631884675813
71,36005012901,0.0,6.057765647322265,0.5085629501062465
72,36005013000,0.0011471445259433,5.896571643948268,0.474372998064146
73,36005013100,0.0,7.948009218525396,0.546249255671496
74,36005013200,0.0929700389295516,6.8348774850330285,0.2426923481220345
75,36005013300,0.0,4.193241352616912,0.24294737627544
76,36005013500,0.0,6.3153044938252805,0.3807422448268256
77,36005013800,0.1058891846755277,2.159248858238158,0.1198776928217823
78,36005014100,0.0,9.272786362563943,0.4411817876211453
79,36005014300,0.0,4.89931069631891,0.478889284684015
80,36005014400,0.0344875180236794,3.570668671010998,0.1375592260257653
81,36005014500,0.0,4.4491350390718205,0.473908301867799
82,36005014701,0.0,3.097911365254782,0.2943071396713386
83,36005014702,0.0,3.946751994922442,0.3354419689799172
84,36005014900,0.0,5.659892766080675,0.3566956499552944
85,36005015100,0.0,8.46604358049246,0.338584027555903
86,36005015200,0.0,3.828385753454064,0.6733599335569675
87,36005015300,0.0,8.460968099874359,0.3967999620233466
88,36005015500,0.0,5.626700790379203,0.3246061980261515
89,36005015700,0.0,5.453429091541909,0.5653398062418966
90,36005015800,0.0,5.047720917242593,0.707509871830356
91,36005015900,0.0,5.831802838738918,0.655358597832303
92,36005016000,0.0,3.661282744948865,0.161579667881938
93,36005016100,0.0,7.685933405094087,0.4460429347210682
94,36005016200,0.0,4.705369908743879,0.559072361995577
95,36005016300,0.0,18.29732693745181,0.0
96,36005016400,0.0,6.403840440605212,0.68445700470583
97,36005016500,0.0,5.122119781448051,0.753312625511217
98,36005016600,0.0,3.679067547689213,0.6078993242788635
99,36005016700,0.0,5.146564708183711,0.7478049358100175
100,36005016900,0.0,6.620056168889761,0.575742407031849
101,36005017100,0.0,25.2742040387725,0.0
102,36005017300,0.0,7.805345075255293,0.4625781141487345
103,36005017500,0.0,8.382096492863822,0.2309768183934858
104,36005017701,0.0,7.707600263540371,0.368508630498464
105,36005017702,0.0,6.981779229358869,0.3252003326726942
106,36005017901,0.0,7.911014707554332,0.2350285028886539
107,36005017902,0.0,10.79066912638538,0.2851565781951583
108,36005018101,0.0,7.809334350577884,0.2768077247022023
109,36005018102,0.0,8.625206621760345,0.3914617262527577
110,36005018301,0.0,7.750262300938003,0.295852048665921
111,36005018302,0.0,6.127844376751287,0.5304767056617443
112,36005018400,0.0,5.428815850453219,0.3967899337003255
113,36005018500,0.0,7.79654913175987,0.4865324423205888
114,36005018900,0.0,7.193275116449615,0.3309050315766287
115,36005019300,0.0,3.8719663402745854,0.31250782833162
116,36005019400,0.0,3.6025221435007886,0.562135788391601
117,36005019500,0.0,12.574542568320632,0.3842028613110045
118,36005019700,0.0,6.04444162056451,0.3666837800439124
119,36005019900,0.0,7.053581972996644,0.3725637113916445
120,36005020000,0.0,6.946224321765037,0.5976481212560888
121,36005020100,0.0,5.15277995687829,0.4750623075391709
122,36005020200,0.0,7.231189109766688,0.7082471173910265
123,36005020400,0.0,7.310359873791332,0.3247012970690133
124,36005020501,0.0,4.815274382443592,0.1177879226851572
125,36005020502,0.0,4.244584589222875,0.5231362282619947
126,36005020601,0.0,5.39853519708174,0.4064733014052964
127,36005020900,0.0,5.780194842871657,0.3562601708152762
128,36005021001,0.0,2.7887836359465106,0.4420313884002373
129,36005021002,0.0,3.5141202406413266,0.1919254083502271
130,36005021100,0.0,8.110096393295217,0.2376351241052675
131,36005021200,0.0,4.2704333459091,0.243844849787473
132,36005021301,0.0,5.138702295439876,0.2748829265677275
133,36005021302,0.0,6.1288387797990405,0.3655329881710357
134,36005021501,0.0,10.197985813724015,0.469251402318895
135,36005021502,0.0,9.901608390686748,0.4004882824512393
136,36005021601,0.0,7.023559968908594,0.2862858866250735
137,36005021602,0.0,4.9449327143593065,0.3779999511314748
138,36005021700,0.0,5.647003531091335,0.3461574927439507
139,36005021800,0.0,5.009280803611376,0.2316978477492416
140,36005021900,0.0,4.916475765334541,0.528488294945737
141,36005022000,0.0,2.8223459397982875,0.480032463469532
142,36005022101,0.0,7.079106341068584,0.4081080868444803
143,36005022102,0.0,8.32303859508571,0.3601907055163663
144,36005022200,0.0,5.917218249900529,0.6516906197736978
145,36005022300,0.0,7.610989096508493,0.3959035606859187
146,36005022401,0.0,6.07331449430484,0.405165477914115
147,36005022403,0.0,18.913357333664145,0.4339284596444804
148,36005022404,0.0,6.969614378056587,0.3444150930172373
149,36005022500,0.0,7.376356329921281,0.1930175802086733
150,36005022701,0.0,8.094003633227167,0.324775983874323
151,36005022702,0.0,6.0903606425487,0.367808158024905
152,36005022703,0.0,6.395529893471819,0.359887469083045
153,36005022800,0.0,6.445228564770731,0.3263136390583697
154,36005022901,0.0,8.11866773230772,0.1940812513279174
155,36005022902,0.0,8.313922382468526,0.249637626281021
156,36005023000,0.0,4.16031568141067,0.390382190479671
157,36005023100,0.0,4.825020681043965,0.724922028631566
158,36005023200,0.0,6.692453779771773,0.3413340083238885
159,36005023301,0.0,7.803173600347564,0.4824515023591422
160,36005023302,0.0,6.864799934821574,0.2038750845727025
161,36005023501,0.0,8.334868094918097,0.2675210423277637
162,36005023502,0.0,6.593124551410406,0.3507082921078285
163,36005023600,0.0,6.779389929661832,0.632598786995673
164,36005023702,0.0,4.73058981352429,0.414524903574681
165,36005023703,0.0,8.900146408864783,0.4589521235567073
166,36005023704,0.0,7.118503663387127,0.3686562323312183
167,36005023800,0.0,2.824776660260488,0.446134727171155
168,36005023900,0.0,7.832341235403042,0.4657754313747599
169,36005024000,0.0,4.174568103347006,0.1999730918777197
170,36005024100,0.0,8.33575460681827,0.4668348283032978
171,36005024300,0.0,5.934845448629998,0.3362560483942647
172,36005024400,0.0,4.809943504969344,0.6033535103727975
173,36005024501,0.0,7.064012462897205,0.2108689338571467
174,36005024502,0.0,7.645717528495437,0.3376790732784157
175,36005024600,0.0,5.841185895796046,0.341064379445097
176,36005024700,0.0,4.539513655915032,0.3125138208703385
177,36005024800,0.0,9.99904157614818,0.5017151231211417
178,36005024900,0.0,1.8041357993963991,0.499226361807108
179,36005025000,0.0,4.27621633204588,0.4742316706986225
180,36005025100,0.0,8.440958756586381,0.352746910234341
181,36005025200,0.0,6.5076543335300805,0.3611945501287344
182,36005025300,0.0,10.059001012559465,0.3294045340807745
183,36005025400,0.0,8.026482368322695,0.5692690629423856
184,36005025500,0.0,5.382041951529835,0.3152637062604306
185,36005025600,0.0,5.386584677737157,0.579038582181511
186,36005025700,0.0,2.3731944457287364,0.374069676349764
187,36005026100,0.0,1.4802608310989909,0.181596360110865
188,36005026300,0.0,8.786142499691781,0.1992705976849134
189,36005026400,0.0,5.672867213148695,0.3309887442264128
190,36005026500,0.0,6.973613685929001,0.3916637382040758
191,36005026601,0.0,5.703572487502829,0.41892971589708
192,36005026602,0.0,5.315644876565279,0.4206519790758863
193,36005026701,0.0,5.512130836954743,0.3567248064225743
194,36005026702,0.0,11.205547490036292,0.0945732055956586
195,36005026900,0.0,3.490288082753483,0.5485048263689717
196,36005027300,0.0,4.251734462580275,0.324211277658277
197,36005027401,0.0,4.12857328548608,0.2464200021190337
198,36005027402,0.0,3.1964144359407234,0.2596972519584757
199,36005027600,0.1812094675115207,3.722597510018868,0.4715943902627865
200,36005027700,0.0,4.239502195148464,0.4151270585560705
201,36005027900,0.0,6.483535208985178,0.3533460816336457
202,36005028100,0.0,8.368414722404106,0.4345623777559237
203,36005028300,0.0,3.9201208872798734,0.6907644664803715
204,36005028400,0.0017844445901639,3.27829712717515,0.273433439149173
205,36005028500,0.0,4.365745196502311,0.4726747478318425
206,36005028600,0.0,6.25112853330512,0.2853218034004645
207,36005028700,0.0,5.8146085127350124,0.496033404461132
208,36005028800,0.0,6.2388665015747895,0.4794997162680092
209,36005028900,0.0,5.766550044190248,0.5124507153778822
210,36005029301,0.0079336877690607,6.196941552315339,0.266550787237694
211,36005029302,0.0,3.0148453324924582,0.4411259865776022
212,36005029500,0.0,10.331100416101268,0.5191651971800437
213,36005029600,0.5161608395284327,8.767891819156654,0.5010933577081704
214,36005029700,0.0,7.534410689790323,0.6042242084092924
215,36005030000,0.0,8.119921474243744,0.3446067341633513
216,36005030100,0.0,10.646934050116156,0.5345436387536375
217,36005030200,0.0008856640059765,4.167835954908476,0.223951222118425
218,36005030701,0.0439014832046332,2.7796260246174613,0.4409772643219175
219,36005030900,0.036134566854182,1.5894217040015588,0.424480731135877
220,36005031000,0.0009526835747663,7.038747506607745,0.4703240525424856
221,36005031200,0.0049752103916811,5.065037237904278,0.4708146825397665
222,36005031400,0.012207424752351,4.945924621896209,0.6442039958983075
223,36005031600,0.0,4.659944871828118,0.2330121775808795
224,36005031800,0.0,4.765791084202569,0.387840520316085
225,36005031900,0.0,0.073168930855258,0.1547717145751625
226,36005032300,0.0,0.9262506686396248,0.475889104387752
227,36005032400,0.0,3.1397992357167976,0.6268720775106705
228,36005032600,0.0,4.674915003464915,0.420094153184669
229,36005032800,0.0,4.46942090798126,0.2812585811997122
230,36005033000,0.0,3.927152596630767,0.48940759594655
231,36005033201,0.0,5.799922818685478,0.3046013606481926
232,36005033202,0.0,4.598172987630164,0.4142552388250342
233,36005033400,0.0,3.367077411744375,0.283288105406937
234,36005033500,0.0132089071361815,3.02047996753382,0.4509508590310423
235,36005033600,0.0,5.17829984104992,0.2234800814492069
236,36005033700,0.0,6.491048881678637,0.622637887653945
237,36005033800,0.0,3.184549284927222,0.293887725560798
238,36005034000,0.0,5.521453660030684,0.33825322977326
239,36005034200,0.0,4.82622669737194,0.4588763732425605
240,36005034300,0.0,4.825300609379914,0.5211478043588945
241,36005034400,0.0,4.63861304911267,0.405943432377234
242,36005034500,0.0,6.205033402254343,0.3541698002578379
243,36005034800,0.0,4.648294870749206,0.4166853880626647
244,36005035000,0.0,3.3306687316296086,0.385652992744853
245,36005035100,0.1891300568807339,2.111952692293712,0.5671475265665963
246,36005035600,0.0,3.583958101427378,0.3306256235150455
247,36005035800,0.0,6.857807732655049,0.3383539312709163
248,36005035900,0.0,5.397095041471484,0.519528847688182
249,36005036000,0.0,5.518603871601241,0.3577949005253003
250,36005036100,0.0,7.052972863055649,0.394665831667138
251,36005036300,0.0,12.177595123692525,0.2570797245308207
252,36005036400,0.0,4.770444042632952,0.3988615053943143
253,36005036501,0.0,5.345856303212283,0.3427678834716663
254,36005036502,0.0,5.225475350224471,0.3953042276709925
255,36005036700,0.0,5.242251777307456,0.3628716822917835
256,36005036800,0.0,5.1930423435451365,0.6139771247737336
257,36005036901,0.0,5.743266566050319,0.720239539747455
258,36005036902,0.0,6.030015317284782,0.3233118427713455
259,36005037000,0.0,5.122953363845377,0.2472575880427816
260,36005037100,0.0,6.692109808928492,0.2759395409067572
261,36005037200,0.0,4.79197092346122,0.5157261161325555
262,36005037300,0.0,6.121078521319091,0.2996493826386719
263,36005037400,0.0,4.06564930584574,0.3899436580810678
264,36005037504,0.0,8.732138306303652,0.4279378444166433
265,36005037600,0.0,5.045259220049845,0.2750697884492885
266,36005037800,0.0,4.858352634943543,0.2664354609624133
267,36005037900,0.0,5.241363910217546,0.3385117711593516
268,36005038000,0.0,3.953699794614972,0.2859147141937898
269,36005038100,0.0,8.312732403263674,0.2768593041033535
270,36005038200,0.0,5.75172584192609,0.1154192742905504
271,36005038301,0.0,8.20020202684641,0.3877040059913353
272,36005038302,0.0,6.456981833848368,0.4448485008879213
273,36005038500,0.0,7.115045234412768,0.45063335263284
274,36005038600,0.0,3.82615002511006,0.4283800439424691
275,36005038700,0.0,6.649556884819114,0.50966930210898
276,36005038800,0.0,5.001317209563399,0.07753757219705
277,36005038900,0.0,7.911678807887872,0.411612879991626
278,36005039000,0.0,3.500288807624285,0.451585671125972
279,36005039100,0.0,6.581050300396238,0.5444713817817587
280,36005039200,0.0,3.701450026689572,0.3222330884256975
281,36005039300,0.0,5.593083073008272,0.2751797470217862
282,36005039400,0.0,5.218356028208026,0.3268514662601785
283,36005039500,0.0,9.1696836613158,0.5539919228957879
284,36005039600,0.0,4.659256905918886,0.259796380854579
285,36005039700,0.0,2.05129174687416,0.5549381305508825
286,36005039800,0.0,4.350075269489731,0.353015705202431
287,36005039901,0.0,7.420354354779389,0.4333805949422216
288,36005039902,0.0,5.188698805548281,0.5248082425308229
289,36005040100,0.0,10.476464159977384,0.4974962186008003
290,36005040302,0.0,6.444347399701221,0.1420544039948953
291,36005040303,0.0,6.8378881869916,0.322129000126781
292,36005040304,0.0,6.202825787612495,0.4001219489423673
293,36005040400,0.0,4.83171335626313,0.3201683286353893
294,36005040501,0.0,6.533222939929759,0.254175767352488
295,36005040502,0.0,5.565268102966245,0.1991223734565964
296,36005040600,0.0,4.729389418372519,0.3673835945253739
297,36005040701,0.0,7.52980673791436,0.3338174464104204
298,36005040702,0.0,5.787346175950369,0.3623977581354218
299,36005040800,0.0,5.624225442923985,0.1712362205733715
300,36005040900,0.0,2.769284978409899,0.2636536128294185
301,36005041100,0.0,6.618559123963411,0.5024878256533454
302,36005041300,0.0,7.402036899034584,0.2141047676303142
303,36005041400,0.0,2.3843277604427207,0.5146675112891632
304,36005041500,0.0,7.312410444292633,0.2054270583115218
305,36005041800,0.0,3.5971143176010547,0.4340123980988337
306,36005041900,0.0,16.365426288764876,0.4065017916056547
307,36005042000,0.0,4.881567606924746,0.3979689868353797
308,36005042100,0.0,9.19317954906388,0.3034306256031896
309,36005042200,0.0,4.045245289163695,0.4706487690739035
310,36005042300,0.0,19.969702293100998,0.3054753083572133
311,36005042400,0.0,4.443059887032553,0.3969747554882525
312,36005042500,0.0,10.31384864483289,0.5507978105296057
313,36005042600,0.0,5.037371293371093,0.3725223242671097
314,36005042800,0.0,5.190740332410361,0.4473981219303605
315,36005042901,0.0,5.16342223328727,0.125254780557269
316,36005042902,0.0,5.8568124334720375,0.278892976476156
317,36005043000,0.0,7.438685042782367,0.1746383248475973
318,36005043100,0.0,5.119043289266308,0.3997504685165872
319,36005043400,0.0,2.9070785214581347,0.5368113581265868
320,36005043500,0.0,2.7604491463326872,0.821811405464169
321,36005043600,0.0,7.807779997161489,0.3494711563717415
322,36005044200,0.0,3.3637294650990768,0.3284075255398746
323,36005044400,0.0,4.118931036752577,0.314034970448393
324,36005044800,0.0678203211933534,4.0745966190994345,0.1333542032843155
325,36005044901,0.0,6.776205084501886,0.291577829713558
326,36005044902,0.0,6.18422436334227,0.4358109878818459
327,36005045101,0.0,5.354584952261519,0.5669486514846245
328,36005045102,0.0,5.549565736137575,0.4716709275861924
329,36005045600,0.0117355530505243,2.44713858429866,0.341885709971632
330,36005045800,0.0,4.250551872174743,0.1805444775565477
331,36005046000,0.0,3.586809957675854,0.3466821942191105
332,36005046201,0.0,2.263068323588971,0.2793055595938403
333,36005046202,0.0,2.8867570906804567,0.550075105156462
334,36005048400,0.0,3.7983732177009744,0.5817611588337798
335,36005050400,0.5333333315789474,1.319701507249573,0.3939100055678535
336,36005051600,0.0524661656296296,3.064665329450132,0.3934872654491196
337,36047000100,0.0,9.45976824043104,0.4564220111149105
338,36047000200,0.0,2.8773557930920384,0.882504731338396
339,36047000301,0.0,7.606413924408082,0.590943878461836
340,36047000501,0.0,7.392820567318648,0.523451805278916
341,36047000502,0.0,8.976164477956674,0.689609289144521
342,36047000700,0.0,9.112011142668528,0.5719730822641473
343,36047000900,0.0,5.585007736803177,0.629649086839709
344,36047001100,0.0,7.0349850286062185,0.436754396234246
345,36047001300,0.0,14.496744140580295,0.6593933470637314
346,36047001500,0.0,3.9348418077600185,0.630930331023994
347,36047001800,0.0,0.478556008544923,0.325554917384182
348,36047002000,0.0,2.9563521977940987,0.6855183346232275
349,36047002100,0.0,3.1521661097317355,0.8904877735337253
350,36047002200,0.0,4.001103712919954,0.3981125919263056
351,36047002300,0.0,2.953643682236466,0.22255223767594
352,36047002901,0.0,1.2311078275979377,0.3240048300748715
353,36047003000,0.0,3.783939230095596,0.288396456254531
354,36047003100,0.0,12.2566235345169,0.4229407436872703
355,36047003300,0.0,5.696751055582818,0.6812838455372775
356,36047003400,0.1967378528413284,8.339376131790736,0.3457992943153662
357,36047003500,0.0,5.714081565105283,0.866216880449123
358,36047003600,0.0,7.072231272089465,0.170902180003662
359,36047003700,0.0,4.056540651982218,0.577657000948569
360,36047003800,0.0981004894281525,7.516369440953772,0.090568680258698
361,36047003900,0.0,7.487824137779081,0.6469017286596856
362,36047004100,0.0,8.691547919888448,0.6069362865108797
363,36047004300,0.0,7.582471755471915,0.474711693434801
364,36047004400,0.0215562381846473,8.996545975443063,0.1265815229476616
365,36047004500,0.0,10.109276304354118,0.5986963459999615
366,36047004600,0.0448856881879194,8.278131717087609,0.2601214572518245
367,36047004700,0.0,4.216701975628335,0.640676863620866
368,36047004900,0.0,7.33591106683025,0.3456098881782576
369,36047005000,0.1299570267110266,8.606698125079241,0.2736654736033532
370,36047005100,0.0,7.756635746026605,0.6015231832138437
371,36047005201,0.3611824349867139,6.064100155955293,0.2260146262037155
372,36047005202,0.1274825914953933,7.1658337599706,0.1106488994943419
373,36047005300,0.0,3.5912348513989047,0.5332301438493636
374,36047005400,0.0,7.608031388163027,0.3452343566235927
375,36047005601,0.0,6.715560973775409,0.230709680106288
376,36047005602,0.0,6.649011306084344,0.217756593730248
377,36047005800,0.0,4.816028303851757,0.676975466391819
378,36047005900,0.002812177878357,4.557232254642906,0.77923993873846
379,36047006000,0.0,4.863404502931755,0.6366003705635607
380,36047006200,0.0,5.261582346695448,0.641622395679796
381,36047006300,0.0,8.537814729728236,0.5723681506970605
382,36047006400,0.0,6.41404093529599,0.5740320437497379
383,36047006500,0.0,8.352130612537572,0.404721332035679
384,36047006600,0.0,6.349803268088948,0.525738815913219
385,36047006700,0.0,8.811496373035142,0.5475868031843995
386,36047006800,0.0,4.625093767175467,0.543658721946092
387,36047006900,0.0,8.609510792595811,0.6242052636771027
388,36047007000,0.0,6.334235410490846,0.5367652789719786
389,36047007100,0.0,5.089176055641291,0.3462087631711317
390,36047007200,0.0,5.597773690460443,0.160656710597843
391,36047007400,0.0,5.801823329940832,0.449015544963284
392,36047007500,0.0,7.405186390786975,0.5424574065796656
393,36047007600,0.0,6.02756210952425,0.4434262623377473
394,36047007700,0.0,4.910098429139301,0.6315427993576415
395,36047007800,0.0,7.963057374181153,0.4271510535026467
396,36047008000,0.0,7.5186887562026525,0.488281169245137
397,36047008200,0.0,6.920091737569371,0.4237925875810269
398,36047008400,0.0,4.454066343883616,0.6474529818064984
399,36047008500,0.0,5.741802929597717,0.1644342894726963
400,36047008600,0.0,16.790635394402454,0.0
401,36047008800,0.0,3.7522236995380207,0.4302639823269555
402,36047009000,0.0,3.471742124988119,0.513916983780013
403,36047009200,0.0,7.326269511889144,0.4365387157626553
404,36047009400,0.0,6.833042667703246,0.402301569317551
405,36047009600,0.0,6.844976901563699,0.3241861196491572
406,36047009800,0.0,6.538694935510914,0.4469696029562044
407,36047010000,0.0,6.4600418371358765,0.3967026397362527
408,36047010100,0.0,4.749242789263448,0.656058995439341
409,36047010200,0.0,6.106463295973168,0.4891341593134147
410,36047010400,0.0,3.8527723985885296,0.7120787226404
411,36047010600,0.0,4.557650472327188,0.6709449161466546
412,36047010800,0.0,4.852362446196037,0.588551987759813
413,36047011000,0.0,3.102104086570663,0.6673689924587215
414,36047011200,0.0,6.5435522500657415,0.417808043163935
415,36047011400,0.0,5.450548922588056,0.3721897639246567
416,36047011600,0.0,5.201954901288435,0.398409694251623
417,36047011700,0.0,4.1127386483422805,0.6765340268190346
418,36047011800,0.0,3.1195319489432083,0.7997775440982184
419,36047011900,0.0,2.097031202818888,0.8789938780850699
420,36047012000,0.0,3.2566342341414183,0.893055086189757
421,36047012100,0.0,5.139953631417371,0.5955097352044435
422,36047012200,0.0,3.561259729048875,0.402072863015553
423,36047012600,0.0,9.56031554280682,0.451649670633734
424,36047012700,0.0,4.728672432276762,0.4489229459549657
425,36047012801,0.0,19.452416342769347,0.634198039815118
426,36047012901,0.0,6.004563146121105,0.648211145137509
427,36047012902,0.0,5.680660463928087,0.6758624945465613
428,36047013000,0.0,4.747792672400292,0.4737542652558645
429,36047013100,0.0,8.222985509093384,0.5158326949640105
430,36047013200,0.0,9.093600134046495,0.5289427892859895
431,36047013300,0.0,8.733773759671978,0.513124235961964
432,36047013400,0.0,5.793536690667945,0.5799355745816089
433,36047013500,0.0,9.749251887689514,0.5015430375451057
434,36047013600,0.0,6.59217177190664,0.573757910434758
435,36047013700,0.0,7.1520286181178045,0.644815760973799
436,36047013800,0.0,5.601323678627645,0.6021767574330843
437,36047013900,0.0,6.488593888463711,0.5875651529117945
438,36047014000,0.0,4.967741281863757,0.663216061173574
439,36047014100,0.0,5.533110633811258,0.5774325789719866
440,36047014200,0.0,4.358868954415804,0.442945441545888
441,36047014300,0.0,5.299601787100031,0.6311304402471519
442,36047014500,0.0,5.5829245884569785,0.5697730215894252
443,36047014700,0.0,7.625950730821639,0.3718908168417375
444,36047014800,0.0,4.9997080767395765,0.4791166239204245
445,36047014900,0.0,8.274583831984264,0.39374093602911
446,36047015000,0.0,4.428555696977029,0.4867501990002215
447,36047015100,0.0,7.806091072277732,0.6261952401355605
448,36047015200,0.0,2.7636511118042564,0.5343864302460803
449,36047015300,0.0,6.240185680429791,0.4975533780061132
450,36047015400,0.0,3.526127219589087,0.0
451,36047015500,0.0,7.815201170121923,0.6082680436722995
452,36047015700,0.0,8.266956390942385,0.6464085458748973
453,36047015900,0.0,14.10418826274752,0.543516838556247
454,36047016000,0.0,3.1435295926126807,0.5033268085994684
455,36047016100,0.0,6.4755751493607,0.6392500538267454
456,36047016200,0.0,6.179612292378446,0.4531110788281765
457,36047016300,0.0,5.279811587123613,0.6315499687730454
458,36047016400,0.1462922525764192,1.0984587732535962,0.346279374389328
459,36047016500,0.0,8.905312210855602,0.389876955465723
460,36047016600,0.0,6.579053301976791,0.4244827978232955
461,36047016700,0.0001643537045563,8.48134756446138,0.3405718146793267
462,36047016800,0.0920111835598227,5.66249427763726,0.0472196116413035
463,36047016900,0.0969841073734939,8.259083797888078,0.444745694708126
464,36047017000,0.0,3.117366755538309,0.4885691638362786
465,36047017100,0.3375083018102371,8.839492805718997,0.3548271241946885
466,36047017200,0.0,2.7712099894256617,0.4070207112203655
467,36047017400,0.0108672031885964,8.300661849831407,0.237500322182604
468,36047017500,0.0,0.2415229370252606,0.0
469,36047017600,0.0,6.638871867718207,0.3278258569498293
470,36047017700,0.0,21.35899651784129,0.670698037197459
471,36047017800,0.0,4.096361851925642,0.6979097886117636
472,36047017900,0.0,9.401768663616236,0.4619670374744467
473,36047018000,0.0,4.112232554504395,0.525048431451751
474,36047018100,0.0,9.316982165760558,0.4972382440163074
475,36047018200,0.0,3.448313948590091,0.409257725746034
476,36047018300,0.0,9.196653495853235,0.602101909446402
477,36047018400,0.0,4.222715339356657,0.4410909321709595
478,36047018501,0.0,3.9188395980200585,0.1977304951863965
479,36047018600,0.0,3.615530367236884,0.2539229724979684
480,36047018700,0.0,7.357281316950775,0.582645527724341
481,36047018800,0.0,3.880350915544448,0.402757357670281
482,36047019000,0.0,4.010465761081113,0.500441633448532
483,36047019100,0.0,5.378019546354029,0.6646279069722586
484,36047019200,0.0,2.494690905347155,0.7896134375749826
485,36047019300,0.0,5.146454872399279,0.432946672307556
486,36047019400,0.0,3.879134756134418,0.4818933080295906
487,36047019500,0.0,8.209492567008942,0.3980008595446747
488,36047019600,0.0,4.1684502712000375,0.5224185567335927
489,36047019700,0.0,9.173926151250171,0.430902997815058
490,36047019800,0.0,4.115097034204898,0.5700672366415931
491,36047019900,0.0,7.11793820787403,0.4848891760162502
492,36047020000,0.0,4.651344680202017,0.538609499194425
493,36047020100,0.0,7.672647850626749,0.3600875487631685
494,36047020200,0.0,5.372395510828311,0.3488856857079195
